1.11111111111111e-05,4.069
0.00278888888888889,4.022
0.00556666666666667,4.007
0.00834444444444444,3.994
0.0111222222222222,3.983
0.0139,3.974
0.0166777777777778,3.965
0.0194555555555556,3.958
0.0222333333333333,3.951
0.0250111111111111,3.945
0.0277888888888889,3.939
0.0305666666666667,3.934
0.0333444444444444,3.929
0.0361222222222222,3.924
0.0389,3.92
0.0416777777777778,3.916
0.0444555555555556,3.912
0.0472333333333333,3.909
0.0500111111111111,3.905
0.0527888888888889,3.902
0.0555666666666667,3.898
0.0583444444444444,3.895
0.0611222222222222,3.892
0.0639,3.889
0.0666777777777778,3.886
0.0694555555555555,3.884
0.0722333333333333,3.881
0.0750111111111111,3.879
0.0777888888888889,3.876
0.0805666666666667,3.874
0.0833444444444444,3.871
0.0861222222222222,3.869
0.0889,3.866
0.0916777777777778,3.864
0.0944555555555556,3.861
0.0972333333333333,3.859
0.100011111111111,3.857
0.102788888888889,3.855
0.105566666666667,3.853
0.108344444444444,3.85
0.111122222222222,3.848
0.1139,3.846
0.116677777777778,3.844
0.119455555555556,3.842
0.122233333333333,3.84
0.125011111111111,3.838
0.127788888888889,3.835
0.130566666666667,3.833
0.133344444444444,3.831
0.136122222222222,3.829
0.1389,3.827
0.141677777777778,3.825
0.144455555555556,3.823
0.147233333333333,3.821
0.150011111111111,3.819
0.152788888888889,3.817
0.155566666666667,3.815
0.158344444444444,3.813
0.161122222222222,3.811
0.1639,3.81
0.166677777777778,3.808
0.169455555555556,3.806
0.172233333333333,3.804
0.175011111111111,3.802
0.177788888888889,3.8
0.180566666666667,3.798
0.183344444444444,3.796
0.186122222222222,3.794
0.1889,3.792
0.191677777777778,3.791
0.194455555555556,3.789
0.197233333333333,3.787
0.200011111111111,3.785
0.202788888888889,3.783
0.205566666666667,3.781
0.208344444444444,3.78
0.211122222222222,3.778
0.2139,3.776
0.216677777777778,3.774
0.219455555555556,3.772
0.222233333333333,3.771
0.225011111111111,3.769
0.227788888888889,3.767
0.230566666666667,3.765
0.233344444444444,3.763
0.236122222222222,3.762
0.2389,3.76
0.241677777777778,3.758
0.244455555555556,3.756
0.247233333333333,3.755
0.250011111111111,3.753
0.252788888888889,3.751
0.255566666666667,3.749
0.258344444444444,3.747
0.261122222222222,3.746
0.2639,3.744
0.266677777777778,3.742
0.269455555555556,3.741
0.272233333333333,3.739
0.275011111111111,3.737
0.277788888888889,3.735
0.280566666666667,3.734
0.283344444444444,3.732
0.286122222222222,3.73
0.2889,3.729
0.291677777777778,3.727
0.294455555555556,3.725
0.297233333333333,3.724
0.300011111111111,3.722
0.302788888888889,3.72
0.305566666666667,3.719
0.308344444444444,3.717
0.311122222222222,3.715
0.3139,3.714
0.316677777777778,3.712
0.319455555555556,3.711
0.322233333333333,3.709
0.325011111111111,3.707
0.327788888888889,3.706
0.330566666666667,3.704
0.333344444444444,3.703
0.336122222222222,3.701
0.3389,3.699
0.341677777777778,3.698
0.344455555555556,3.696
0.347233333333333,3.695
0.350011111111111,3.693
0.352788888888889,3.691
0.355566666666667,3.69
0.358344444444444,3.688
0.361122222222222,3.687
0.3639,3.685
0.366677777777778,3.684
0.369455555555556,3.682
0.372233333333333,3.68
0.375011111111111,3.679
0.377788888888889,3.678
0.380566666666667,3.676
0.383344444444444,3.674
0.386122222222222,3.673
0.3889,3.671
0.391677777777778,3.67
0.394455555555556,3.668
0.397233333333333,3.667
0.400011111111111,3.665
0.402788888888889,3.664
0.405566666666667,3.662
0.408344444444444,3.661
0.411122222222222,3.659
0.4139,3.658
0.416677777777778,3.656
0.419455555555556,3.655
0.422233333333333,3.653
0.425011111111111,3.652
0.427788888888889,3.651
0.430566666666667,3.649
0.433344444444444,3.648
0.436122222222222,3.646
0.4389,3.645
0.441677777777778,3.643
0.444455555555556,3.642
0.447233333333333,3.641
0.450011111111111,3.639
0.452788888888889,3.638
0.455566666666667,3.636
0.458344444444444,3.635
0.461122222222222,3.633
0.4639,3.632
0.466677777777778,3.631
0.469455555555556,3.629
0.472233333333333,3.628
0.475011111111111,3.626
0.477788888888889,3.625
0.480566666666667,3.624
0.483344444444444,3.622
0.486122222222222,3.621
0.4889,3.619
0.491677777777778,3.618
0.494455555555556,3.617
0.497233333333333,3.615
0.500011111111111,3.614
0.502788888888889,3.613
0.505566666666667,3.611
0.508344444444444,3.61
0.511122222222222,3.609
0.5139,3.607
0.516677777777778,3.606
0.519455555555556,3.604
0.522233333333333,3.603
0.525011111111111,3.602
0.527788888888889,3.601
0.530566666666667,3.599
0.533344444444444,3.598
0.536122222222222,3.597
0.5389,3.596
0.541677777777778,3.594
0.544455555555556,3.593
0.547233333333333,3.592
0.550011111111111,3.59
0.552788888888889,3.589
0.555566666666667,3.588
0.558344444444444,3.586
0.561122222222222,3.585
0.5639,3.584
0.566677777777778,3.583
0.569455555555555,3.581
0.572233333333333,3.58
0.575011111111111,3.579
0.577788888888889,3.577
0.580566666666667,3.576
0.583344444444444,3.575
0.586122222222222,3.574
0.5889,3.573
0.591677777777778,3.571
0.594455555555556,3.57
0.597233333333333,3.569
0.600011111111111,3.567
0.602788888888889,3.566
0.605566666666667,3.565
0.608344444444444,3.564
0.611122222222222,3.563
0.6139,3.561
0.616677777777778,3.56
0.619455555555556,3.559
0.622233333333333,3.558
0.625011111111111,3.557
0.627788888888889,3.555
0.630566666666667,3.554
0.633344444444444,3.553
0.636122222222222,3.552
0.6389,3.55
0.641677777777778,3.549
0.644455555555556,3.548
0.647233333333333,3.547
0.650011111111111,3.546
0.652788888888889,3.544
0.655566666666667,3.543
0.658344444444444,3.542
0.661122222222222,3.541
0.6639,3.539
0.666677777777778,3.538
0.669455555555556,3.537
0.672233333333333,3.536
0.675011111111111,3.535
0.677788888888889,3.533
0.680566666666667,3.532
0.683344444444444,3.531
0.686122222222222,3.53
0.6889,3.529
0.691677777777778,3.527
0.694455555555555,3.526
0.697233333333333,3.525
0.700011111111111,3.524
0.702788888888889,3.522
0.705566666666667,3.521
0.708344444444444,3.52
0.711122222222222,3.519
0.7139,3.518
0.716677777777778,3.516
0.719455555555556,3.515
0.722233333333333,3.514
0.725011111111111,3.512
0.727788888888889,3.511
0.730566666666667,3.51
0.733344444444444,3.509
0.736122222222222,3.508
0.7389,3.506
0.741677777777778,3.505
0.744455555555556,3.504
0.747233333333333,3.503
0.750011111111111,3.501
0.752788888888889,3.5
0.755566666666667,3.499
0.758344444444444,3.497
0.761122222222222,3.496
0.7639,3.495
0.766677777777778,3.493
0.769455555555556,3.492
0.772233333333333,3.491
0.775011111111111,3.49
0.777788888888889,3.488
0.780566666666667,3.487
0.783344444444444,3.485
0.786122222222222,3.484
0.7889,3.483
0.791677777777778,3.481
0.794455555555556,3.48
0.797233333333333,3.479
0.800011111111111,3.477
0.802788888888889,3.476
0.805566666666667,3.474
0.808344444444444,3.473
0.811122222222222,3.472
0.8139,3.47
0.816677777777778,3.469
0.819455555555555,3.467
0.822233333333333,3.466
0.825011111111111,3.465
0.827788888888889,3.463
0.830566666666667,3.461
0.833344444444444,3.46
0.836122222222222,3.459
0.8389,3.457
0.841677777777778,3.455
0.844455555555556,3.454
0.847233333333333,3.452
0.850011111111111,3.451
0.852788888888889,3.449
0.855566666666667,3.448
0.858344444444444,3.446
0.861122222222222,3.445
0.8639,3.443
0.866677777777778,3.441
0.869455555555556,3.44
0.872233333333333,3.438
0.875011111111111,3.437
0.877788888888889,3.435
0.880566666666667,3.433
0.883344444444444,3.431
0.886122222222222,3.43
0.8889,3.428
0.891677777777778,3.426
0.894455555555556,3.425
0.897233333333333,3.423
0.900011111111111,3.421
0.902788888888889,3.419
0.905566666666667,3.418
0.908344444444444,3.416
0.911122222222222,3.414
0.9139,3.412
0.916677777777778,3.41
0.919455555555556,3.409
0.922233333333333,3.407
0.925011111111111,3.405
0.927788888888889,3.403
0.930566666666667,3.401
0.933344444444444,3.399
0.936122222222222,3.397
0.9389,3.395
0.941677777777778,3.393
0.944455555555555,3.391
0.947233333333333,3.388
0.950011111111111,3.386
0.952788888888889,3.384
0.955566666666667,3.382
0.958344444444444,3.38
0.961122222222222,3.378
0.9639,3.376
0.966677777777778,3.374
0.969455555555556,3.371
0.972233333333333,3.369
0.975011111111111,3.367
0.977788888888889,3.365
0.980566666666667,3.363
0.983344444444444,3.36
0.986122222222222,3.358
0.9889,3.356
0.991677777777778,3.353
0.994455555555556,3.351
0.997233333333333,3.348
1.00001111111111,3.346
1.00278888888889,3.343
1.00556666666667,3.341
1.00834444444444,3.338
1.01112222222222,3.336
1.0139,3.333
1.01667777777778,3.331
1.01945555555556,3.328
1.02223333333333,3.325
1.02501111111111,3.322
1.02778888888889,3.32
1.03056666666667,3.317
1.03334444444444,3.314
1.03612222222222,3.311
1.0389,3.308
1.04167777777778,3.305
1.04445555555556,3.302
1.04723333333333,3.299
1.05001111111111,3.296
1.05278888888889,3.293
1.05556666666667,3.29
1.05834444444444,3.287
1.06112222222222,3.284
1.0639,3.28
1.06667777777778,3.277
1.06945555555556,3.274
1.07223333333333,3.27
1.07501111111111,3.267
1.07778888888889,3.263
1.08056666666667,3.26
1.08334444444444,3.256
1.08612222222222,3.252
1.0889,3.248
1.09167777777778,3.244
1.09445555555556,3.24
1.09723333333333,3.236
1.10001111111111,3.232
1.10278888888889,3.228
1.10556666666667,3.223
1.10834444444444,3.219
1.11112222222222,3.215
1.1139,3.21
1.11667777777778,3.206
1.11945555555556,3.201
1.1199,3.2
